PIN,Address,City,Zip,SaleDate,SaleAmount,Grantee,Folio
U-34-28-18-18D-000101-A0000.0,Parcel U-34-28-18-18D-000101-A0000.0,Tampa,FL,2025-03-03,200000.0,N/A,0311830102
U-34-28-18-18G-B00000-00020.0,Parcel U-34-28-18-18G-B00000-00020.0,Tampa,FL,2025-06-05,466000.0,N/A,0312180000
U-34-28-18-18G-B00000-00027.0,Parcel U-34-28-18-18G-B00000-00027.0,Tampa,FL,2025-06-02,412000.0,N/A,0312250000
U-34-28-18-18G-C00000-00003.0,Parcel U-34-28-18-18G-C00000-00003.0,Tampa,FL,2025-06-10,475000.0,N/A,0312510000
U-34-28-18-18H-000000-00002.0,Parcel U-34-28-18-18H-000000-00002.0,Tampa,FL,2025-09-08,615000.0,N/A,0312750000
U-34-28-18-18J-000002-00011.0,Parcel U-34-28-18-18J-000002-00011.0,Tampa,FL,2025-12-04,235000.0,N/A,0313035060
U-34-28-18-18J-000002-00011.0,Parcel U-34-28-18-18J-000002-00011.0,Tampa,FL,2025-07-19,130500.0,N/A,0313035060
U-34-28-18-18J-000003-00007.0,Parcel U-34-28-18-18J-000003-00007.0,Tampa,FL,2025-06-09,175000.0,N/A,0313035088
U-34-28-18-18J-000006-00009.0,Parcel U-34-28-18-18J-000006-00009.0,Tampa,FL,2025-10-02,210000.0,N/A,0313035144
U-34-28-18-18J-000006-00009.0,Parcel U-34-28-18-18J-000006-00009.0,Tampa,FL,2025-08-08,85000.0,N/A,0313035144
U-34-28-18-18K-000000-00054.0,Parcel U-34-28-18-18K-000000-00054.0,Tampa,FL,2025-08-29,415000.0,N/A,0313530000
U-01-32-18-83J-000000-00342.0,Parcel U-01-32-18-83J-000000-00342.0,Tampa,FL,2025-07-31,420000.0,N/A,0315630286
U-01-32-18-83J-000000-00359.0,Parcel U-01-32-18-83J-000000-00359.0,Tampa,FL,2025-07-15,315000.0,N/A,0315630320
U-01-32-18-83J-000000-00369.0,Parcel U-01-32-18-83J-000000-00369.0,Tampa,FL,2025-06-18,320000.0,N/A,0315630340
U-01-32-18-83J-000000-00382.0,Parcel U-01-32-18-83J-000000-00382.0,Tampa,FL,2025-05-01,358000.0,N/A,0315630366
U-01-32-18-83J-000000-00385.0,Parcel U-01-32-18-83J-000000-00385.0,Tampa,FL,2025-04-30,530000.0,N/A,0315630372
U-01-32-18-83J-000000-00405.0,Parcel U-01-32-18-83J-000000-00405.0,Tampa,FL,2025-11-21,308000.0,N/A,0315630412
U-01-32-18-83J-000000-00416.0,Parcel U-01-32-18-83J-000000-00416.0,Tampa,FL,2025-04-22,319900.0,N/A,0315630434
U-01-32-18-83J-000000-00438.0,Parcel U-01-32-18-83J-000000-00438.0,Tampa,FL,2025-03-25,354000.0,N/A,0315630478
U-01-32-18-79F-000000-00002.0,Parcel U-01-32-18-79F-000000-00002.0,Tampa,FL,2025-04-24,395000.0,N/A,0315810104
U-01-32-18-79F-000000-00027.0,Parcel U-01-32-18-79F-000000-00027.0,Tampa,FL,2025-06-27,540000.0,N/A,0315810154
U-01-32-18-79F-000000-00109.0,Parcel U-01-32-18-79F-000000-00109.0,Tampa,FL,2025-06-04,340000.0,N/A,0315810318
U-01-32-18-79F-000000-00114.0,Parcel U-01-32-18-79F-000000-00114.0,Tampa,FL,2025-05-09,335000.0,N/A,0315810328
U-01-32-18-79F-000000-00118.0,Parcel U-01-32-18-79F-000000-00118.0,Tampa,FL,2025-06-23,305000.0,N/A,0315810336
U-01-32-18-79F-000000-00139.0,Parcel U-01-32-18-79F-000000-00139.0,Tampa,FL,2025-08-27,284900.0,N/A,0315810378
U-01-32-18-79F-000000-00143.0,Parcel U-01-32-18-79F-000000-00143.0,Tampa,FL,2025-01-09,320000.0,N/A,0315810386
U-01-32-18-79F-000000-00169.0,Parcel U-01-32-18-79F-000000-00169.0,Tampa,FL,2025-04-18,370000.0,N/A,0315810438
U-01-32-18-79F-000000-00172.0,Parcel U-01-32-18-79F-000000-00172.0,Tampa,FL,2025-03-14,334900.0,N/A,0315810444
U-01-32-18-79F-000000-00182.0,Parcel U-01-32-18-79F-000000-00182.0,Tampa,FL,2025-06-24,320000.0,N/A,0315810464
U-01-32-18-79F-000000-00217.0,Parcel U-01-32-18-79F-000000-00217.0,Tampa,FL,2025-11-19,312000.0,N/A,0315810534
U-01-32-18-822-000000-00244.0,Parcel U-01-32-18-822-000000-00244.0,Tampa,FL,2025-05-21,665000.0,N/A,0315810624
U-01-32-18-822-000000-00281.0,Parcel U-01-32-18-822-000000-00281.0,Tampa,FL,2025-08-14,380000.0,N/A,0315810698
U-01-32-18-90V-000000-00481.0,Parcel U-01-32-18-90V-000000-00481.0,Tampa,FL,2025-07-18,330000.0,N/A,0315810844
U-01-32-18-90V-000000-00492.0,Parcel U-01-32-18-90V-000000-00492.0,Tampa,FL,2025-10-17,360000.0,N/A,0315810866
U-01-32-18-90V-000000-00527.0,Parcel U-01-32-18-90V-000000-00527.0,Tampa,FL,2025-06-02,322000.0,N/A,0315810936
U-01-32-18-90V-000000-00562.0,Parcel U-01-32-18-90V-000000-00562.0,Tampa,FL,2025-10-18,380000.0,N/A,0315811006
U-01-32-18-90V-000000-00563.0,Parcel U-01-32-18-90V-000000-00563.0,Tampa,FL,2025-04-01,475000.0,N/A,0315811008
U-01-32-18-90V-000000-00564.0,Parcel U-01-32-18-90V-000000-00564.0,Tampa,FL,2025-10-15,359000.0,N/A,0315811010
U-01-32-18-90V-000000-00568.0,Parcel U-01-32-18-90V-000000-00568.0,Tampa,FL,2025-06-24,390000.0,N/A,0315811018
U-01-32-18-90V-000000-00589.0,Parcel U-01-32-18-90V-000000-00589.0,Tampa,FL,2025-10-01,330000.0,N/A,0315811060
U-01-32-18-90V-000000-00594.0,Parcel U-01-32-18-90V-000000-00594.0,Tampa,FL,2025-06-04,316000.0,N/A,0315811070
U-01-32-18-90V-000000-00594.0,Parcel U-01-32-18-90V-000000-00594.0,Tampa,FL,2025-01-08,298700.0,N/A,0315811070
U-01-32-18-C6T-000002-00037.0,Parcel U-01-32-18-C6T-000002-00037.0,Tampa,FL,2025-05-07,530000.0,N/A,0315811144
U-01-32-18-D0J-000001-00118.0,Parcel U-01-32-18-D0J-000001-00118.0,Tampa,FL,2025-01-17,720000.0,N/A,0315811206
U-01-32-18-D0J-000001-00120.0,Parcel U-01-32-18-D0J-000001-00120.0,Tampa,FL,2025-01-21,738000.0,N/A,0315811210
U-01-32-18-D0J-000002-00070.0,Parcel U-01-32-18-D0J-000002-00070.0,Tampa,FL,2025-02-26,495000.0,N/A,0315811258
U-01-32-18-D0J-000002-00071.0,Parcel U-01-32-18-D0J-000002-00071.0,Tampa,FL,2025-01-13,515900.0,N/A,0315811260
U-01-32-18-D0J-000002-00072.0,Parcel U-01-32-18-D0J-000002-00072.0,Tampa,FL,2025-02-27,504900.0,N/A,0315811262
U-01-32-18-D0J-000002-00074.0,Parcel U-01-32-18-D0J-000002-00074.0,Tampa,FL,2025-02-05,487000.0,N/A,0315811266
U-02-32-18-82I-000004-00011.0,Parcel U-02-32-18-82I-000004-00011.0,Tampa,FL,2025-12-02,385000.0,N/A,0315870306
U-02-32-18-18P-000000-00020.0,Parcel U-02-32-18-18P-000000-00020.0,Tampa,FL,2025-10-15,175000.0,N/A,0316540540
U-02-32-18-18Q-G00000-00055.0,Parcel U-02-32-18-18Q-G00000-00055.0,Tampa,FL,2025-04-28,390000.0,N/A,0316540614
U-02-32-18-18R-000000-00917.0,Parcel U-02-32-18-18R-000000-00917.0,Tampa,FL,2025-01-28,500000.0,N/A,0316540678
U-02-32-18-63Z-000001-00019.0,Parcel U-02-32-18-63Z-000001-00019.0,Tampa,FL,2025-05-21,339000.0,N/A,0317320138
U-02-32-18-63Z-000001-00023.0,Parcel U-02-32-18-63Z-000001-00023.0,Tampa,FL,2025-09-26,306000.0,N/A,0317320146
U-02-32-18-63Z-000002-00007.0,Parcel U-02-32-18-63Z-000002-00007.0,Tampa,FL,2025-04-01,450000.0,N/A,0317320166
U-02-32-18-63Z-000002-00015.0,Parcel U-02-32-18-63Z-000002-00015.0,Tampa,FL,2025-04-16,390000.0,N/A,0317320182
U-02-32-18-63Z-000002-00022.0,Parcel U-02-32-18-63Z-000002-00022.0,Tampa,FL,2025-03-06,384900.0,N/A,0317320196
U-02-32-18-63Z-000002-00029.0,Parcel U-02-32-18-63Z-000002-00029.0,Tampa,FL,2025-04-15,350000.0,N/A,0317320210
U-02-32-18-63Z-000002-00050.0,Parcel U-02-32-18-63Z-000002-00050.0,Tampa,FL,2025-04-04,455000.0,N/A,0317320252
U-02-32-18-70T-000001-00301.0,Parcel U-02-32-18-70T-000001-00301.0,Tampa,FL,2025-02-28,160000.0,N/A,0317320402
U-02-32-18-70T-000001-00308.0,Parcel U-02-32-18-70T-000001-00308.0,Tampa,FL,2025-11-06,169000.0,N/A,0317320416
U-02-32-18-70T-000002-00207.0,Parcel U-02-32-18-70T-000002-00207.0,Tampa,FL,2025-04-10,155000.0,N/A,0317320490
U-02-32-18-70T-000003-00513.0,Parcel U-02-32-18-70T-000003-00513.0,Tampa,FL,2025-11-14,95000.0,N/A,0317320534
U-02-32-18-70T-000003-00519.0,Parcel U-02-32-18-70T-000003-00519.0,Tampa,FL,2025-12-03,155000.0,N/A,0317320546
U-10-32-18-ZZZ-000001-07600.0,Parcel U-10-32-18-ZZZ-000001-07600.0,Tampa,FL,2025-10-08,265000.0,N/A,0317680000
U-10-32-18-ZZZ-000001-08180.0,Parcel U-10-32-18-ZZZ-000001-08180.0,Tampa,FL,2025-03-11,475000.0,N/A,0318650000
U-02-32-18-953-000001-00008.0,Parcel U-02-32-18-953-000001-00008.0,Tampa,FL,2025-09-26,1360000.0,N/A,0319200116
U-02-32-18-953-000001-00020.0,Parcel U-02-32-18-953-000001-00020.0,Tampa,FL,2025-01-10,1050000.0,N/A,0319200140
U-02-32-18-953-000001-00028.0,Parcel U-02-32-18-953-000001-00028.0,Tampa,FL,2025-04-23,1080000.0,N/A,0319200156
U-02-32-18-953-000001-00043.0,Parcel U-02-32-18-953-000001-00043.0,Tampa,FL,2025-02-13,1350000.0,N/A,0319200186
U-02-32-18-953-000001-00050.0,Parcel U-02-32-18-953-000001-00050.0,Tampa,FL,2025-03-13,330000.0,N/A,0319200200
U-02-32-18-953-000001-00057.0,Parcel U-02-32-18-953-000001-00057.0,Tampa,FL,2025-04-24,1500000.0,N/A,0319200214
U-02-32-18-953-000002-00009.0,Parcel U-02-32-18-953-000002-00009.0,Tampa,FL,2025-05-20,550000.0,N/A,0319200308
U-02-32-18-A6Z-000002-00018.0,Parcel U-02-32-18-A6Z-000002-00018.0,Tampa,FL,2025-08-28,550000.0,N/A,0319200746
U-01-32-18-A6Z-000002-00019.0,Parcel U-01-32-18-A6Z-000002-00019.0,Tampa,FL,2025-05-03,490000.0,N/A,0319200748
U-01-32-18-A6Z-000002-00022.0,Parcel U-01-32-18-A6Z-000002-00022.0,Tampa,FL,2025-12-03,485000.0,N/A,0319200754
U-01-32-18-A6Z-000002-00025.0,Parcel U-01-32-18-A6Z-000002-00025.0,Tampa,FL,2025-04-30,499000.0,N/A,0319200760
U-01-32-18-A6Z-000002-00029.0,Parcel U-01-32-18-A6Z-000002-00029.0,Tampa,FL,2025-08-25,485000.0,N/A,0319200768
U-11-32-18-ZZZ-000001-08650.0,Parcel U-11-32-18-ZZZ-000001-08650.0,Tampa,FL,2025-12-03,395000.0,N/A,0319700000
U-11-32-18-18V-000000-00027.0,Parcel U-11-32-18-18V-000000-00027.0,Tampa,FL,2025-02-28,325000.0,N/A,0320060000
U-12-32-18-ZZZ-000001-09200.0,Parcel U-12-32-18-ZZZ-000001-09200.0,Tampa,FL,2025-06-27,1250000.0,N/A,0321200000
U-12-32-18-18Z-000000-00022.0,Parcel U-12-32-18-18Z-000000-00022.0,Tampa,FL,2025-07-15,314900.0,N/A,0322040000
U-12-32-18-190-000000-A0000.1,Parcel U-12-32-18-190-000000-A0000.1,Tampa,FL,2025-02-04,147000.0,N/A,0322120000
U-12-32-18-190-000000-A0000.7,Parcel U-12-32-18-190-000000-A0000.7,Tampa,FL,2025-05-15,170000.0,N/A,0322155000
U-12-32-18-190-000000-A0000.9,Parcel U-12-32-18-190-000000-A0000.9,Tampa,FL,2025-08-14,290000.0,N/A,0322180000
U-12-32-18-190-000000-A0000.A,Parcel U-12-32-18-190-000000-A0000.A,Tampa,FL,2025-01-10,30000.0,N/A,0322190000
U-12-32-18-190-000000-A0000.D,Parcel U-12-32-18-190-000000-A0000.D,Tampa,FL,2025-06-24,185600.0,N/A,0322210000
U-12-32-18-190-000000-A0000.D,Parcel U-12-32-18-190-000000-A0000.D,Tampa,FL,2025-06-24,170000.0,N/A,0322210000
U-07-32-19-193-000006-00009.0,Parcel U-07-32-19-193-000006-00009.0,Tampa,FL,2025-06-30,225000.0,N/A,0323440000
U-07-32-19-193-000008-00014.0,Parcel U-07-32-19-193-000008-00014.0,Tampa,FL,2025-07-08,300000.0,N/A,0323720100
U-12-32-18-193-000009-00012.0,Parcel U-12-32-18-193-000009-00012.0,Tampa,FL,2025-01-24,250000.0,N/A,0323850000
U-24-32-18-196-000049-00002.0,Parcel U-24-32-18-196-000049-00002.0,Tampa,FL,2025-01-27,79900.0,N/A,0326240000
U-24-32-18-196-000057-00018.0,Parcel U-24-32-18-196-000057-00018.0,Tampa,FL,2025-01-08,75000.0,N/A,0326470000
U-24-32-18-196-000069-00009.0,Parcel U-24-32-18-196-000069-00009.0,Tampa,FL,2025-09-03,181500.0,N/A,0326660011
U-24-32-18-196-000069-00018.1,Parcel U-24-32-18-196-000069-00018.1,Tampa,FL,2025-11-14,69000.0,N/A,0326660020
U-14-32-18-90O-000004-00004.0,Parcel U-14-32-18-90O-000004-00004.0,Tampa,FL,2025-10-16,770000.0,N/A,0326850032
U-15-32-18-5ZD-000000-00006.0,Parcel U-15-32-18-5ZD-000000-00006.0,Tampa,FL,2025-06-20,285000.0,N/A,0326961012
U-15-32-18-5ZD-000000-00014.0,Parcel U-15-32-18-5ZD-000000-00014.0,Tampa,FL,2025-01-13,322000.0,N/A,0326961028
U-15-32-18-5ZD-000000-00021.0,Parcel U-15-32-18-5ZD-000000-00021.0,Tampa,FL,2025-06-18,1175000.0,N/A,0326961042
U-15-32-18-5ZD-000000-00024.0,Parcel U-15-32-18-5ZD-000000-00024.0,Tampa,FL,2025-10-30,240000.0,N/A,0326961048
A-01-27-19-88J-000006-00001.0,Parcel A-01-27-19-88J-000006-00001.0,Tampa,FL,2025-04-03,280000.0,N/A,0329006162
A-01-27-19-88J-000009-00006.0,Parcel A-01-27-19-88J-000009-00006.0,Tampa,FL,2025-09-09,255000.0,N/A,0329006208
A-01-27-19-88J-000010-00002.0,Parcel A-01-27-19-88J-000010-00002.0,Tampa,FL,2025-02-27,260000.0,N/A,0329006212
A-01-27-19-88J-000017-00005.0,Parcel A-01-27-19-88J-000017-00005.0,Tampa,FL,2025-10-24,270000.0,N/A,0329006302
A-01-27-19-88J-000025-00005.0,Parcel A-01-27-19-88J-000025-00005.0,Tampa,FL,2025-10-20,219000.0,N/A,0329006390
A-01-27-19-88J-000028-00002.0,Parcel A-01-27-19-88J-000028-00002.0,Tampa,FL,2025-10-01,225000.0,N/A,0329006420
A-01-27-19-88J-000034-00002.0,Parcel A-01-27-19-88J-000034-00002.0,Tampa,FL,2025-01-10,225000.0,N/A,0329006492
A-01-27-19-88J-000037-00002.0,Parcel A-01-27-19-88J-000037-00002.0,Tampa,FL,2025-06-30,200000.0,N/A,0329006528
A-01-27-19-88J-000038-00001.0,Parcel A-01-27-19-88J-000038-00001.0,Tampa,FL,2025-11-18,220000.0,N/A,0329006538
A-01-27-19-88J-000044-00003.0,Parcel A-01-27-19-88J-000044-00003.0,Tampa,FL,2025-08-01,220000.0,N/A,0329006606
A-01-27-19-88J-000049-00003.0,Parcel A-01-27-19-88J-000049-00003.0,Tampa,FL,2025-11-20,295000.0,N/A,0329006658
A-01-27-19-88J-000067-00003.0,Parcel A-01-27-19-88J-000067-00003.0,Tampa,FL,2025-01-23,360000.0,N/A,0329006794
A-01-27-19-88J-000075-00003.0,Parcel A-01-27-19-88J-000075-00003.0,Tampa,FL,2025-09-04,348000.0,N/A,0329006846
A-01-27-19-88J-000075-00004.0,Parcel A-01-27-19-88J-000075-00004.0,Tampa,FL,2025-02-18,330000.0,N/A,0329006848
A-01-27-19-88J-000083-00003.0,Parcel A-01-27-19-88J-000083-00003.0,Tampa,FL,2025-08-06,295000.0,N/A,0329006910
A-01-27-19-88J-000090-00003.0,Parcel A-01-27-19-88J-000090-00003.0,Tampa,FL,2025-10-10,307000.0,N/A,0329006964
A-02-27-19-88J-000099-00004.0,Parcel A-02-27-19-88J-000099-00004.0,Tampa,FL,2025-04-14,320000.0,N/A,0329007034
A-01-27-19-88J-000102-00003.0,Parcel A-01-27-19-88J-000102-00003.0,Tampa,FL,2025-01-29,281000.0,N/A,0329007056
A-01-27-19-9K2-000000-00001.0,Parcel A-01-27-19-9K2-000000-00001.0,Tampa,FL,2025-11-19,4200000.0,N/A,0329010502
A-01-27-19-A0L-000000-00182.0,Parcel A-01-27-19-A0L-000000-00182.0,Tampa,FL,2025-06-26,780000.0,N/A,0329010754
A-01-27-19-A0L-000000-00255.0,Parcel A-01-27-19-A0L-000000-00255.0,Tampa,FL,2025-08-25,480000.0,N/A,0329010850
A-01-27-19-A0L-000000-00266.0,Parcel A-01-27-19-A0L-000000-00266.0,Tampa,FL,2025-11-07,465000.0,N/A,0329010872
A-01-27-19-A0U-000000-0007C.0,Parcel A-01-27-19-A0U-000000-0007C.0,Tampa,FL,2025-09-03,1100000.0,N/A,0329010906
A-01-27-19-A5Q-000000-00139.0,Parcel A-01-27-19-A5Q-000000-00139.0,Tampa,FL,2025-11-14,655000.0,N/A,0329010916
A-01-27-19-A79-000000-00204.0,Parcel A-01-27-19-A79-000000-00204.0,Tampa,FL,2025-07-31,655000.0,N/A,0329010988
A-01-27-19-A79-000000-00208.0,Parcel A-01-27-19-A79-000000-00208.0,Tampa,FL,2025-04-10,860000.0,N/A,0329010996
A-01-27-19-A79-000000-00300.0,Parcel A-01-27-19-A79-000000-00300.0,Tampa,FL,2025-01-16,750000.0,N/A,0329011088
A-01-27-19-A79-000000-00303.0,Parcel A-01-27-19-A79-000000-00303.0,Tampa,FL,2025-02-28,715000.0,N/A,0329011094
A-01-27-19-A79-000000-00308.0,Parcel A-01-27-19-A79-000000-00308.0,Tampa,FL,2025-03-25,830000.0,N/A,0329011104
A-01-27-19-A79-000000-00335.0,Parcel A-01-27-19-A79-000000-00335.0,Tampa,FL,2025-09-15,490000.0,N/A,0329011158
A-02-27-19-71X-000006-00024.0,Parcel A-02-27-19-71X-000006-00024.0,Tampa,FL,2025-10-21,687500.0,N/A,0329030152
A-02-27-19-751-000001-00017.0,Parcel A-02-27-19-751-000001-00017.0,Tampa,FL,2025-03-17,770000.0,N/A,0329030358
A-02-27-19-751-000001-00019.0,Parcel A-02-27-19-751-000001-00019.0,Tampa,FL,2025-07-01,576500.0,N/A,0329030362
A-02-27-19-751-000003-00001.0,Parcel A-02-27-19-751-000003-00001.0,Tampa,FL,2025-06-27,640000.0,N/A,0329030370
A-02-27-19-751-000006-00041.0,Parcel A-02-27-19-751-000006-00041.0,Tampa,FL,2025-04-18,651000.0,N/A,0329030418
A-02-27-19-763-000015-00016.0,Parcel A-02-27-19-763-000015-00016.0,Tampa,FL,2025-04-17,616500.0,N/A,0329031110
A-02-27-19-763-000015-00030.0,Parcel A-02-27-19-763-000015-00030.0,Tampa,FL,2025-08-28,639000.0,N/A,0329031138
A-02-27-19-763-000016-00014.0,Parcel A-02-27-19-763-000016-00014.0,Tampa,FL,2025-01-24,620000.0,N/A,0329031190
A-02-27-19-763-000019-00005.0,Parcel A-02-27-19-763-000019-00005.0,Tampa,FL,2025-06-18,475000.0,N/A,0329031250
A-02-27-19-763-000024-00056.0,Parcel A-02-27-19-763-000024-00056.0,Tampa,FL,2025-06-16,474700.0,N/A,0329031344
A-02-27-19-80E-000006-00074.0,Parcel A-02-27-19-80E-000006-00074.0,Tampa,FL,2025-06-27,875000.0,N/A,0329031536
A-02-27-19-80E-000006-00096.0,Parcel A-02-27-19-80E-000006-00096.0,Tampa,FL,2025-04-16,889000.0,N/A,0329031576
A-02-27-19-80F-000001-00023.0,Parcel A-02-27-19-80F-000001-00023.0,Tampa,FL,2025-02-21,500000.0,N/A,0329031702
A-02-27-19-80G-000024-00017.0,Parcel A-02-27-19-80G-000024-00017.0,Tampa,FL,2025-10-23,505000.0,N/A,0329031912
A-02-27-19-80G-000024-00017.0,Parcel A-02-27-19-80G-000024-00017.0,Tampa,FL,2025-02-07,487000.0,N/A,0329031912
A-02-27-19-80G-000024-00018.0,Parcel A-02-27-19-80G-000024-00018.0,Tampa,FL,2025-09-22,435000.0,N/A,0329031914
A-02-27-19-82F-000024-00080.0,Parcel A-02-27-19-82F-000024-00080.0,Tampa,FL,2025-09-22,389900.0,N/A,0329032044
A-02-27-19-82F-000028-00002.0,Parcel A-02-27-19-82F-000028-00002.0,Tampa,FL,2025-10-06,328000.0,N/A,0329032050
A-02-27-19-82F-000029-00002.0,Parcel A-02-27-19-82F-000029-00002.0,Tampa,FL,2025-09-30,365000.0,N/A,0329032068
A-02-27-19-82F-000029-00009.0,Parcel A-02-27-19-82F-000029-00009.0,Tampa,FL,2025-06-17,420000.0,N/A,0329032082
A-02-27-19-831-000017-00017.0,Parcel A-02-27-19-831-000017-00017.0,Tampa,FL,2025-02-27,582500.0,N/A,0329033080
A-02-27-19-831-00018B-00001.0,Parcel A-02-27-19-831-00018B-00001.0,Tampa,FL,2025-09-24,665000.0,N/A,0329033136
A-02-27-19-831-00018B-00015.0,Parcel A-02-27-19-831-00018B-00015.0,Tampa,FL,2025-08-19,450000.0,N/A,0329033164
A-02-27-19-831-00018B-00016.0,Parcel A-02-27-19-831-00018B-00016.0,Tampa,FL,2025-03-11,449900.0,N/A,0329033166
A-02-27-19-84C-000113-00002.0,Parcel A-02-27-19-84C-000113-00002.0,Tampa,FL,2025-01-07,355000.0,N/A,0329033288
A-02-27-19-84N-000009-00007.0,Parcel A-02-27-19-84N-000009-00007.0,Tampa,FL,2025-03-03,935000.0,N/A,0329033576
A-02-27-19-84N-000010-00020.0,Parcel A-02-27-19-84N-000010-00020.0,Tampa,FL,2025-06-10,1050000.0,N/A,0329033594
A-02-27-19-84N-000012-00008.0,Parcel A-02-27-19-84N-000012-00008.0,Tampa,FL,2025-10-21,836000.0,N/A,0329033626
A-02-27-19-84N-000022-00008.0,Parcel A-02-27-19-84N-000022-00008.0,Tampa,FL,2025-06-16,1125000.0,N/A,0329033682
A-02-27-19-84N-000022-00009.0,Parcel A-02-27-19-84N-000022-00009.0,Tampa,FL,2025-04-10,880000.0,N/A,0329033684
A-02-27-19-A5P-000000-00083.0,Parcel A-02-27-19-A5P-000000-00083.0,Tampa,FL,2025-09-16,445000.0,N/A,0329033744
A-02-27-19-A5P-000000-00093.0,Parcel A-02-27-19-A5P-000000-00093.0,Tampa,FL,2025-08-15,445000.0,N/A,0329033764
A-02-27-19-A78-000000-00034.0,Parcel A-02-27-19-A78-000000-00034.0,Tampa,FL,2025-08-04,488900.0,N/A,0329033800
A-02-27-19-A78-000000-00044.0,Parcel A-02-27-19-A78-000000-00044.0,Tampa,FL,2025-02-18,450000.0,N/A,0329033820
A-03-27-19-92P-000001-00022.0,Parcel A-03-27-19-92P-000001-00022.0,Tampa,FL,2025-05-22,685000.0,N/A,0329240194
A-03-27-19-92P-000001-00024.0,Parcel A-03-27-19-92P-000001-00024.0,Tampa,FL,2025-07-09,515000.0,N/A,0329240198
A-03-27-19-92P-000007-00009.0,Parcel A-03-27-19-92P-000007-00009.0,Tampa,FL,2025-04-25,375000.0,N/A,0329240470
A-03-27-19-98F-000010-00014.0,Parcel A-03-27-19-98F-000010-00014.0,Tampa,FL,2025-11-06,810000.0,N/A,0329240628
A-03-27-19-98F-000011-00007.0,Parcel A-03-27-19-98F-000011-00007.0,Tampa,FL,2025-03-07,510000.0,N/A,0329240682
A-03-27-19-98F-000019-00001.0,Parcel A-03-27-19-98F-000019-00001.0,Tampa,FL,2025-04-28,650000.0,N/A,0329240798
A-02-27-19-9AT-000101-00003.0,Parcel A-02-27-19-9AT-000101-00003.0,Tampa,FL,2025-01-21,294000.0,N/A,0329241006
A-02-27-19-9AT-000102-00002.0,Parcel A-02-27-19-9AT-000102-00002.0,Tampa,FL,2025-06-30,345000.0,N/A,0329241012
A-02-27-19-9AT-000108-00002.0,Parcel A-02-27-19-9AT-000108-00002.0,Tampa,FL,2025-09-30,305000.0,N/A,0329241056
A-02-27-19-9AT-000201-00002.0,Parcel A-02-27-19-9AT-000201-00002.0,Tampa,FL,2025-11-17,340000.0,N/A,0329241072
U-04-27-19-71J-000000-00004.0,Parcel U-04-27-19-71J-000000-00004.0,Tampa,FL,2025-07-21,740000.0,N/A,0329485108
U-05-27-19-ZZZ-000001-12710.0,Parcel U-05-27-19-ZZZ-000001-12710.0,Tampa,FL,2025-08-20,452000.0,N/A,0329581000
U-05-27-19-19E-000000-00006.0,Parcel U-05-27-19-19E-000000-00006.0,Tampa,FL,2025-09-12,615000.0,N/A,0329754112
U-05-27-19-643-000000-00033.0,Parcel U-05-27-19-643-000000-00033.0,Tampa,FL,2025-10-31,900000.0,N/A,0329757166
U-05-27-19-65D-000000-00004.0,Parcel U-05-27-19-65D-000000-00004.0,Tampa,FL,2025-06-10,867500.0,N/A,0329757208
U-05-27-19-65D-000000-00021.0,Parcel U-05-27-19-65D-000000-00021.0,Tampa,FL,2025-01-17,762000.0,N/A,0329757242
U-05-27-19-65D-000000-00026.0,Parcel U-05-27-19-65D-000000-00026.0,Tampa,FL,2025-09-29,511500.0,N/A,0329757252
U-05-27-19-765-000000-00094.0,Parcel U-05-27-19-765-000000-00094.0,Tampa,FL,2025-01-17,1325000.0,N/A,0329757514
U-05-27-19-765-000000-00119.0,Parcel U-05-27-19-765-000000-00119.0,Tampa,FL,2025-10-02,1175000.0,N/A,0329757564
U-05-27-19-83V-000000-00167.0,Parcel U-05-27-19-83V-000000-00167.0,Tampa,FL,2025-08-08,320000.0,N/A,0329757672
U-05-27-19-C0F-000000-00010.0,Parcel U-05-27-19-C0F-000000-00010.0,Tampa,FL,2025-03-28,940000.0,N/A,0329757770
U-05-27-19-C0F-000000-00019.0,Parcel U-05-27-19-C0F-000000-00019.0,Tampa,FL,2025-03-24,1025000.0,N/A,0329757788
U-05-27-19-C32-000000-00009.0,Parcel U-05-27-19-C32-000000-00009.0,Tampa,FL,2025-12-01,1465000.0,N/A,0329757838
U-06-27-19-ZZZ-000001-13200.0,Parcel U-06-27-19-ZZZ-000001-13200.0,Tampa,FL,2025-02-10,750000.0,N/A,0330050000
U-06-27-19-19H-000000-00003.0,Parcel U-06-27-19-19H-000000-00003.0,Tampa,FL,2025-09-03,660000.0,N/A,0330485006
U-06-27-19-19M-000000-00002.0,Parcel U-06-27-19-19M-000000-00002.0,Tampa,FL,2025-06-03,1115000.0,N/A,0330485804
U-06-27-19-5SV-000000-00023.0,Parcel U-06-27-19-5SV-000000-00023.0,Tampa,FL,2025-02-10,950000.0,N/A,0330486204
U-06-27-19-66F-000003-00045.0,Parcel U-06-27-19-66F-000003-00045.0,Tampa,FL,2025-08-15,1175000.0,N/A,0330486504
U-06-27-19-66F-000005-00028.0,Parcel U-06-27-19-66F-000005-00028.0,Tampa,FL,2025-07-30,940000.0,N/A,0330486518
U-06-27-19-66F-000005-00048.0,Parcel U-06-27-19-66F-000005-00048.0,Tampa,FL,2025-09-05,875000.0,N/A,0330486558
